; menu_morale_report|{s1}
; menu_courtship_relations|{s1}
; menu_lord_relations|{s1}
; menu_companion_report|{s7}{s1}
; menu_character_report|{s9}
; menu_party_size_report|{s1}
; menu_faction_relations_report|{s1}
; menu_camp|You find a suitable place to camp.^{s15}
; mno_camp_recruit_prisoners|Recruit some of your prisoners to your company.
; mno_camp_manage_inventory|Manage your companions' inventory.
; mno_camp_action|Take an action.
; mno_action_prebattle_custom_divisions|Manage Split Troop Assignments.
; mno_camp_wait_here|Wait here for some time.
; mno_camp_fishing|Try to catch some fish.
; mno_camp_inspect|Inspect your camp.
; mno_camp_entrench|{s1}
; mno_camp_mod_opition|Mod Options.
; mno_camp_cheat|CHEAT MENU!
; menu_camp_cheat|Select a cheat:
; mno_camp_cheat_find_item|Find an item...
; menu_camp_action|Choose an action:
; mno_action_read_book|Select a book to read.
; mno_action_change_party_name|Change your party's name.
; mno_action_rename_kingdom|Rename your sovereignty.
; mno_action_change_vassal_title|Change your vassals' title of nobility.
; mno_jump_to_scene|debug: test scene menu
; mno_action_modify_banner|Modify your noble banner.
; mno_action_export_import|Export or import character history.
; mno_action_retire|Retire from adventuring.
; mno_camp_action_4|Back to camp menu.
; menu_export_import_npcs|Please choose a character, then press the C key to view and export or import the chosen character history.^^You choose {reg0?{s0}:none}.
; mno_export_import_back|Go back
; mno_export_import_npc1|{s0}
; mno_export_import_npc2|{s0}
; mno_export_import_npc3|{s0}
; mno_export_import_npc4|{s0}
; mno_export_import_npc5|{s0}
; mno_export_import_npc6|{s0}
; mno_export_import_npc7|{s0}
; mno_export_import_npc8|{s0}
; mno_export_import_npc9|{s0}
; mno_export_import_npc10|{s0}
; mno_export_import_npc11|{s0}
; mno_export_import_npc12|{s0}
; mno_export_import_next|Next page
; menu_export_import_npcs_2|Please choose a character, then press the C key to view and export or import the chosen character history.^^You choose {reg0?{s0}:none}.
; mno_export_import_prev|Previous page
; mno_export_import_npc13|{s0}
; mno_export_import_npc14|{s0}
; mno_export_import_npc15|{s0}
; mno_export_import_npc16|{s0}
; mno_export_import_npc17|{s0}
; mno_export_import_npc18|{s0}
; mno_export_import_npc19|{s0}
; mno_export_import_npc20|{s0}
; mno_export_import_npc21|{s0}
; mno_export_import_npc22|{s0}
; mno_export_import_npc23|{s0}
; menu_camp_recruit_prisoners|You offer your prisoners freedom if they agree to join you as soldiers. {s18}
; mno_camp_recruit_prisoners_accept|Take them.
; mno_camp_recruit_prisoners_reject|Reject them.
; menu_camp_no_prisoners|You have no prisoners to recruit from.
; menu_camp_action_read_book|Choose a book to read:
; mno_action_read_book_1|{s1}.
; mno_action_read_book_2|{s1}.
; mno_action_read_book_3|{s1}.
; mno_action_read_book_4|{s1}.
; mno_action_read_book_5|{s1}.
; mno_action_read_book_6|{s1}.
; mno_action_read_book_7|{s1}.
; mno_action_read_book_8|{s1}.
; mno_action_read_book_9|{s1}.
; mno_action_read_book_10|{s1}.
; mno_action_read_book_11|{s1}.
; mno_action_read_book_12|{s1}.
; mno_action_read_book_13|{s1}.
; menu_camp_action_read_book_start|{s1}
; menu_retirement_verify|You are at day {reg0}. Your current luck is {reg1}. Are you sure you want to retire?
; mno_retire_yes|Yes.
; mno_retire_no|No.
; menu_end_game|The decision is made, and you resolve to give up your adventurer's life and settle down. You sell off your weapons and armour, gather up all your money, and ride off into the sunset....
; mno_end_game_bye|Farewell.
; menu_cattle_herd|You encounter a herd of cattle.
; mno_cattle_drive_away|Drive the cattle onward.
; mno_cattle_stop|Bring the herd to a stop.
; mno_cattle_kill|Slaughter some of the animals.
; mno_leave|Leave.
; menu_cattle_herd_kill|How many animals do you want to slaughter?
; mno_cattle_kill_1|One.
; mno_cattle_kill_2|Two.
; mno_cattle_kill_3|Three.
; mno_cattle_kill_4|Four.
; mno_cattle_kill_5|Five.
; menu_arena_duel_fight|You and your opponent prepare to duel.
; menu_simple_encounter|{s2} You have {reg10} troops fit for battle against their {reg11}. {s4}^{s15}
; mno_change_commander_simple_encounter|Change commander.
; mno_deployment|Choose who will join you in battle.
; mno_orders|Plan your battle with the enemy.
; mno_do_orders|Enough planning. To battle!
; mno_clear_orders|Re-assess the situation.
; mno_hold|Take the field.
; mno_follow|Lead your troops.
; mno_encounter_attack|Charge the enemy.
; mno_encounter_order_attack|Order your troops to attack without you.
; mno_encounter_leave|Leave.
; mno_encounter_retreat|Pull back, leaving some soldiers behind to cover your retreat.
; mno_encounter_surrender|Surrender.
; menu_encounter_retreat_confirm|As the most tactically skilled avatar of your company, ({reg2}), {reg3?you devise:{s3} devises} a plan that will allow you and your men to escape with your lives, but you'll have to leave {reg4} soldiers behind to stop the enemy from giving chase.
; mno_leave_behind|Go on. The sacrifice of these men will save the rest.
; mno_dont_leave_behind|No. We leave no one behind.
; menu_encounter_retreat|You tell {reg4} of your troops to hold the enemy while you retreat with the rest of your force.
; menu_order_attack_begin|Your soldiers prepare to attack the enemy.
; mno_order_attack_begin|Order the attack to begin.
; mno_call_back|Call them back.
; menu_order_attack_2|{s4}^^Your casualties: {s8}^^Enemy casualties: {s9}
; mno_order_attack_continue|Order your soldiers to continue the attack.
; mno_order_retreat|Call your soldiers back.
; menu_battle_debrief|{s11}^^Your Casualties:{s8}{s10}^^Enemy Casualties:{s9}^^Kill count:{s12}
; menu_total_victory|You shouldn't be reading this... {s9}
; menu_enemy_slipped_away|{s17}
; menu_permanent_damage|{s0}
; mno_s0|{s0}
; menu_pre_join|You come across a battle between {s2} and {s1}. You decide to...
; mno_pre_join_help_attackers|Move in to help the {s2}. ({s21})
; mno_pre_join_help_defenders|Rush to the aid of the {s1}. ({s21})
; mno_pre_join_leave|Don't get involved.
; menu_join_battle|You are helping {s2} against {s1}. You have {reg10} troops fit for battle against the enemy's {reg11}. {s4}
; mno_change_commander_join_battle|Change commander.
; mno_join_attack|Charge the enemy.
; mno_join_order_attack|Order your troops to attack with your allies while you stay back.
; mno_join_leave|Leave.
; mno_join_wounded|You are too wounded to fight.
; menu_join_order_attack|{s4}^^Your casualties: {s8}^^Allies' casualties: {s9}^^Enemy casualties: {s10}
; menu_odin_cave|You arrive at an outlaw lair.
; mno_enter|Enter the lair.
; menu_horror_cave|You arrive at the old barrow. You can hear a faint murmur from the inside...
; menu_brookwater_keep|You arrive at Brookwater Keep, the seat of House Darke.
; menu_haldon_bath|You arrive at a ruined public bath.
; menu_golden_company_camp|You arrive at the camp of the Golden Company.
; menu_dragonstone_village|You arrive at the village.
; menu_mole_town|You arrive at the outskirts of Mole Town.
; menu_bridge_of_skulls|You arrive at the Bridge of Skulls.
; menu_wall_tunnel|You arrive at the storerooms.
; menu_dragonmont|You arrive at the Sunken Ruins.
; menu_sorrows|You arrive at the Sorrows.
; menu_cairn_hall|You arrive at Cairnhall.
; menu_oldstones|You arrive at Oldstones.
; menu_nunns_deep|You arrive at Nunn's Deep.
; menu_summerhall|You arrive at the Ruins of Summerhall.
; menu_saltpans_isles|You arrive at the Quiet Isle.
; menu_isle_of_faces|You arrive at the Isle of Faces.
; menu_rodgars_hut|You arrive at Rodgars Hut.
; menu_naggas_hill|You arrive at Nagga's Hill.
; menu_tower_of_joy|You arrive at the Tower of Joy.
; menu_bloodstone|You arrive at Bloodstone.
; menu_harrentown|You arrive at the remains of Harrentown.
; menu_illyrios_manse|You arrive at the manse of Illyrio Mopatis.
; menu_water_gardens|You arrive at the Water Gardens.
; menu_castle_black|You arrive at Castle Black, the main stronghold of the Night's Watch.
; menu_nightfort|You arrive at The Nightfort.
; menu_castle_black2|You arrive at Castle Black.
; menu_castle_black3|You arrive at Castle Black.
; menu_castle_black4|You arrive at Castle Black.
; menu_castle_black5|You arrive at Castle Black.
; menu_shadow_tower|You arrive at the Shadow Tower.
; menu_shadow_tower2|You arrive at the Shadow Tower.
; menu_eastwatch|You arrive at Eastwatch-by-the-Sea.
; menu_abandoned_holdfast|You arrive at the Abandoned Holdfast.
; menu_nightfort_rat_cook|Soon after eating the paste, you sense your vision blurring. The weirwood branches extruding from the walls seem to close in on you, and you loose all sense of time and space. When you wake up, you're still in the Nightfort, but it is as if something is not quite the same. The walls are no longer covered in dust and cobwebs, and fires burn in the alcoves.
; menu_nightfort_mad_axe|Finishing your talk with the mad cook, you feel time shifting, and everything grows dark. As you regain your sense of being, you find yourself still in the Nightfort, but the sun has set, and it's the dead of night. As you try to gain a sense of direction, you hear soft footsteps echoing from down the hall, and an odd dripping sound...
; menu_nightfort_nights_king|As you once again plunge into darkness, you can't help but notice how cold you feel. As you regain your senses, you feel the cold like tiny needles in your bones, and notice how your breath is visible in the frosty air...
; menu_yunkai_ship_1|You board the ship heading for Yunkai, in Slaver's Bay. The crew is a ragged and filthy bunch, foul-mouthed and lice-ridden. Upon boarding, you catch a glimpse of the slaves manning the oars. Naked to the waist, they're chained together by the ankles. The oarmaster is a big fat lyseni, with a pale belly, who wield a large whip. When you hear the whip crack for the first time, the oars begin going up and down, and soon the Spicy Maiden is on her way.
; menu_yunkai_ship_2|As the ship sails on, you notice how the northern horizon becomes increasingly red and bright, almost like a sunset. You notice the crew muttering about demons, brimstone, and the cursed ruins of Valyria. Soon, the ship is engulfed in an unatural fog, and a sharp smell penetrates the air.
; menu_yunkai_ship_3|Sailing onwards, the ship soon leaves the Smoking Sea behind, and the mood of the crew lightens. As the ship passes the Isle of Cedars, a monkey somehow manages to climb onboard, and the crew takes this as an omen. Apparently, a monkey aboard signals the favor of R'hllor. The effect of their cheering startles the monkey, and the morale of the crew is raised even further when it throws its excrement at the captain.
; menu_yunkai|As the ship sails into the harbor of Yunkai, you notice a strong smell wafting off the city. It carries the usual smells of a great many people living together, sweat, smoke and shit, but with the additional scent of spices mixed in. As you step off the ship, you're quickly carried to the town square by the throng of people heading that same way.
; menu_yunkai_town_square|Having seen Yunkai, you ponder what to do next.
; mno_enter1|Continue exploring the city.
; mno_enter3|Join a caravan to Meereen.
; mno_enter2|Return to Volantis.
; menu_way_to_meereen|Heading onwards through the scorched canyons and flat hills that make up the greater part of Slaver's Bay, you finally see Meereen in the distance, the Great Pyramid towering above the city.
; menu_meereen_town_square|Having seen Meereen, you ponder what to do next.
; mno_enter4|Return to Volantis.
; menu_meereen_throne_room|You ponder what to do next.
; menu_volantis_town|You've returned to Volantis.
; menu_donation_septry|You arrive at a septry.
; menu_hillhall|You arrive at Hillhall.
; menu_relic_septry|You arrive at a septry.
; menu_zendar|You enter the town of Zendar.
; mno_zendar_enter _txss _txss= _txss" "
; mno_zendar_enter_door|Door to the town center.
; mno_zendar_tavern _txss _txss= _txss" "
; mno_zendar_tavern_door|Door to the tavern.
; mno_zendar_merchant _txss _txss= _txss" "
; mno_zendar_merchant_door|Door to the merchant.
; mno_zendar_arena _txss _txss= _txss" "
; mno_zendar_arena_door|Door to the arena.
; mno_town_1_leave _txss _txss= _txss" "
; menu_salt_mine|You enter the salt mine.
; menu_four_ways_inn|You arrive at the Four Ways Inn.
; menu_test_scene|You enter the test scene.
; mno_jump|Jump to scene
; menu_dhorak_keep|You enter the Dhorak Keep
; menu_join_siege_outside|{s1} has come under siege by {s2}.
; mno_approach_besiegers|Approach the siege camp.
; mno_pass_through_siege|Pass through the siege lines and enter {s1}.
; menu_cut_siege_without_fight|The besiegers let you approach the gates without challenge.
; menu_besiegers_camp_with_allies|{s1} remains under siege. The banners of {s2} fly above the camp of the besiegers, where you and your men are welcomed. {s4}
; mno_talk_to_siege_commander|Request a meeting with the commander.
; mno_change_commander_besiegers_camp_with_allies|Change commander.
; mno_join_siege_with_allies|Join the next assault.
; mno_join_siege_stay_back|Order your soldiers to join the next assault without you.
; menu_castle_outside|You are outside {s2}.{s11} {s3} {s4}
; mno_approach_gates|Approach the gates and hail the guard.
; mno_town_sneak|Disguise yourself and try to sneak into the {s7}
; mno_dplmc_riot_start_siege|Besiege the {reg6?town:castle} to counter the insurgency.
; mno_dplmc_riot_negotiate|Begin negotiations.
; mno_castle_start_siege|Besiege the {reg6?town:castle}.
; mno_castle_leave|Leave.
; menu_castle_guard|You approach the gate. The men on the walls watch you closely.
; mno_request_shelter|Request entry to the castle.
; mno_request_meeting_commander|Request a meeting with someone.
; mno_guard_leave|Leave.
; menu_castle_entry_granted|After a brief wait, the guards open the gates for you and allow your party inside.
; menu_castle_entry_denied|The lord of this castle has forbidden you from coming inside these walls, and the guard sergeant informs you that his men will fire if you attempt to come any closer.
; menu_castle_meeting|With whom do you want to meet?
; mno_guard_meet_s5|{s5}.
; mno_forget_it|Forget it.
; menu_castle_meeting_selected|Your request for a meeting is relayed inside, and finally {s6} appears in the courtyard to speak with you.
; menu_castle_besiege|You are laying siege to {s1}. {s2} {s3} {s4} ^{s15}
; mno_siege_request_meeting|Call for a meeting with the castle commander.
; mno_wait_24_hours|Wait until tomorrow.
; mno_siege_camp|Entrench your position.
; mno_siege_camp_interupted|Continue to entrench your position
; mno_siege_camp_inspect|Inspect the siege camp.
; mno_change_commander_castle_besiege|Change commander.
; mno_castle_lead_attack|Lead your soldiers in an assault.
; mno_attack_stay_back|Order your soldiers to attack while you stay back...
; mno_build_ladders|Prepare ladders to attack the walls.
; mno_build_siege_tower|Build a siege tower.
; mno_lift_siege|Abandon the siege.
; menu_siege_attack_meets_sally|The defenders sally out to meet your assault.
; menu_castle_besiege_inner_battle|{s1}
; menu_construct_ladders|As the most architecturally learned avatar of your company, ({reg2}), {reg3?you estimate:{s3} estimates} that it will take {reg4} hours to build enough scaling ladders for the assault.
; mno_build_ladders_cont|Do it.
; menu_construct_siege_tower|As the most architecturally learned avatar of your company, ({reg2}), {reg3?you estimate:{s3} estimates} that building a siege tower will take {reg4} hours.
; mno_build_siege_tower_cont|Start building.
; menu_castle_attack_walls_simulate|{s4}^^Your casualties:{s8}^^Enemy casualties were: {s9}
; menu_castle_attack_walls_with_allies_simulate|{s4}^^Your casualties: {s8}^^Allies' casualties: {s9}^^Enemy casualties: {s10}
; menu_castle_taken_by_friends|Nothing to see here.
; menu_castle_taken|{s3} has fallen to your troops, and you now have full control of the {reg2?town:castle}. You can plunder spoils of war worth {reg3} denars.{reg1? You may station troops here to defend it against enemies who may try to recapture it. Also, you should select now whether you will hold the {reg2?town:castle} yourself or give it to a faithful vassal...:}
; mno_dplmc_spoils_yourself|Plunder it and keep the spoils all for yourself.
; mno_dplmc_spoils_accompanying_vassals|Plunder it and share the spoils equally between the vassals accompanying you and yourself.
; mno_dplmc_spoils_all_vassals|Plunder it and share the spoils equally between your vassals and yourself.
; menu_castle_taken_2|{s3} has fallen to your troops, and you now have full control of the castle. It is time to send word to {s9} about your victory. {s5}
; mno_castle_taken_claim|Request that {s3} be awarded to you.
; mno_castle_taken_claim_2|Request that {s3} be awarded to your {wife/husband}.
; mno_castle_taken_no_claim|Ask no rewards.
; menu_requested_castle_granted_to_player|You receive a message from your liege, {s3}.^^ {reg4?She:He} has decided to grant {s2}{reg3? and the nearby village of {s4}:} to you, with all due incomes and titles, to hold in {reg4?her:his} name for as long as you maintain your oath of homage.
; menu_dk_invasion_start_warning|Word has reached you that invaders have landed in the Stormlands. According to one of your men, who recounts one of the numerous rumors in your army, they're half man, half beast. The man is shaking with fright as he describes their evil eyes, their black and golden armor, their helmets adorned with dragons, griffins and skulls.
; menu_dothraki_invasion|Word has reached you that an invading dothraki horde has laid siege to the fair city of Selhorys. According to a merchant you meet on the road, it is the khalasar of Khal Pono, who styles himself ruler of the Khizra. Noticing your look of bewilderment, the merchant explains that Khizra means 'Marsh' in dothraki.
; menu_wildling_invasion|'Dire news, my lord!', shouts an old man you meet on the road. 'In the black of night, wildlings assaulted Last Hearth, and took the castle! The Wall has fallen, and savages roam free!'
; menu_dk_invasion_start_warning_dorne_joins|News has reached your camp! According to one of your men, a tavern wench told him that she heard, from one of her customers that is, that the dornish lords marches to the aid of the pretender, the one who calls himself Aegon the Sixth. Soon, the rumor is confirmed when a raven is intercepted, proclaiming Doran Martells support for his supposed nephew.
; menu_dk_stannis_start_warning|A nearby peasant is whispering to his wife. Edging closer, you overhear part of their conversation. From what you can make out, it appears Stannis Baratheon has laid claim to the throne. When you confront the peasant, he confirms your suspicions, declaring Stannis an ungodly man, working with demons from beyond the edge of the world.
; menu_dk_renly_start_warning2|You intercept a raven. A message is tied to its leg. It urges all loyal lords to support Renly Baratheon as the only true king of the Seven Kingdoms.
; menu_dk_renly_start_warning3|You intercept another raven. They're everywhere! You unroll the message tied to its leg. It is a proclamation from the Tyrells of Highgarden, urging all loyal and honorable lords to support Renly Baratheon.
; menu_dk_north_start_warning|One of your men asks your permission to speak. Apparently, he heard a rumor about the ironmen. Supposively, they've begun raiding the northern cost, and Balon Greyjoy has crowned himself King of the Iron Islands and of the North.
; menu_dk_tyrosh_start_warning|The talk of your retinue is all about the new trade war Lys and Tyrosh has initiated, against Myr. The cities of Essos has warred against each other for hundreds of years, but one of your men point out that they always pay well for experienced mercenaries.
; menu_requested_castle_granted_to_player_husband|You receive a message from your liege, {s3}.^^ {reg4?She:He} has decided to grant {s2}{reg3? and the nearby village of {s4}:} to your husband, {s7}.
; menu_requested_castle_granted_to_another|You receive a message from your monarch, {s3}.^^ 'I was most pleased to hear of your valiant efforts in the capture of {s2}. Your victory has gladdened all our hearts. You also requested me to give you ownership of the castle, but that is a favour which I fear I cannot grant, as you already hold significant estates in my realm. Instead I have sent you {reg6} denars to cover the expenses of your campaign, but {s2} I give to {s5}.' 
; mno_accept_decision|Accept the decision.
; mno_leave_faction|You have been wronged! Renounce your oath to your liege! 
; menu_requested_castle_granted_to_another_female|You receive a message from your monarch, {s3}.^^ 'I was most pleased to hear of your valiant efforts in the capture of {s2}. Your victory has gladdened all our hearts. You also requested me to give ownership of the castle to your {wife/husband}, but that is a favour which I fear I cannot grant, as {she/he} already holds significant estates in my realm. Instead I have sent you {reg6} denars to cover the expenses of your campaign, but {s2} I give to {s5}.' 
; menu_leave_faction|Renouncing your oath is a grave act. Your liege may condemn you and confiscate your lands and holdings. However, if you return them of your own free will, he may let the betrayal go without a fight.
; mno_leave_faction_give_back|Renounce your oath and give up your holdings.
; mno_leave_faction_hold|Renounce your oath and rule your lands, including {s2}, in your own name.
; mno_leave_faction_cancel|Remain loyal and accept the decision.
; menu_give_center_to_player|Your lord offers to extend your fiefs! {s1} sends word that {reg4?she:he} is willing to grant {s2} to you in payment for your loyal service, adding it to your holdings. What is your answer?
; mno_give_center_to_player_accept|Accept the offer.
; mno_give_center_to_player_reject|Reject. You have no interest in holding {s2}.
; menu_give_center_to_player_2|With a brief ceremony, you are officially confirmed as the new lord of {s2}{reg3? and its bound village {s4}:}. {reg3?They:It} will make a fine part of your fiefdom. You can now claim the rents and revenues from your personal estates there, draft soldiers from the populace, and manage the lands as you see fit. However, you are also expected to defend your fief and your people from harm, as well as maintaining the rule of law and order.
; menu_oath_fulfilled|You had a contract with {s1} to serve {reg4?her:him} for a certain duration. Your contract has now expired. What will you do?
; mno_renew_oath|Renew your contract with {s1} for another month.
; mno_dont_renew_oath|Become free of your bond.
; menu_siege_started_defender|{s1} is launching an assault against the walls of {s2}. You have {reg10} troops fit for battle against the enemy's {reg11}. Your force's current commander is {s5}. You decide to... {s4}
; mno_dplmc_negotiate_with_besieger|Negotiate with the besieger.
; mno_change_commander_siege_defender|Change commander.
; mno_siege_defender_join_battle|Join the battle.
; mno_siege_defender_troops_join_battle|Order your men to join the battle without you.
; menu_siege_join_defense|{s4}^^Your casualties: {s8}^^Allies' casualties: {s9}^^Enemy casualties: {s10}
; menu_enter_your_own_castle|{s10}
; menu_village|{s10} {s12}^{s11}^{s6}{s7}
; mno_village_manage|Manage this village.
; mno_recruit_volunteers|Recruit peasants.
; mno_village_center|Go to the village center.
; mno_village_center_door|Door to the village center.
; mno_dplmc_village_elder_meeting|Meet the Village Elder.
; mno_dplmc_village_elder_meeting_denied|You have not met the village elder yet.
; mno_village_buy_food|Buy supplies from the peasants.
; mno_village_attack_bandits|Attack the bandits.
; mno_village_attack_wedding|Attack the wedding guests.
; mno_village_wait|Wait here for some time.
; mno_dplmc_village_counter_insurgency|Counter the insurgency.
; mno_dplmc_village_negotiate|Begin negotiations.
; mno_collect_taxes_qst|{reg5?Continue collecting taxes:Collect taxes} due to {s1}.
; mno_train_peasants_against_bandits_qst|Train the peasants.
; mno_village_hostile_action|Take a hostile action.
; mno_village_leave|Leave...
; menu_village_hostile_action|What action do you have in mind?
; mno_village_take_food|Force the peasants to give you supplies.
; mno_village_steal_cattle|Steal cattle.
; mno_village_loot|Loot and burn this village.
; mno_forced_recruits|Attempt to forcefully recruit some villagers.
; menu_recruit_volunteers|{s18}
; mno_continue_not_enough_gold|I don't have enough money...
; mno_recruit_them|Recruit them ({reg6} denars).
; menu_village_hunt_down_fugitive_defeated|A heavy blow from the fugitive sends you to the ground, and your vision spins and goes dark. Time passes. When you open your eyes again you find yourself battered and bloody, but luckily none of the wounds appear to be lethal.
; menu_village_infest_bandits_result|{s9}
; menu_village_infestation_removed|In a battle worthy of song, you and your men drive the bandits out of the village, making it safe once more. The villagers have little left in the way of wealth after their ordeal, but they offer you all they can find.
; mno_village_bandits_defeated_accept|Take it as your just due.
; mno_village_bandits_defeated_cont|Refuse, stating that they need these items more than you do.
; menu_village_wedding_result|{s9}
; menu_village_wedding_suppressed|You trample the wedding guests underfoot and establish a semblance of order. As you pick through the corpses, you find the bridegroom has been slain but there is no sign of the bride. You will have to search the village.
; menu_center_manage|{s19}^{reg6?^^You are currently building {s7}. The building will be completed after {reg8} day{reg9?s:}.:}
; mno_castle_recruit_troops|Recruit some troops.
; mno_castle_sort_troops|Sort the defenders.
; mno_center_build_manor|Build a manor.
; mno_center_build_fish_pond|Build a mill.
; mno_center_build_watch_tower|Build a watch tower.
; mno_center_build_school|Build a school.
; mno_center_build_messenger_post|Build a messenger post.
; mno_center_build_prisoner_tower|Build a prisoner tower.
; mno_center_build_barracks|Build Barracks.
; menu_center_improve|{s19} As the most architecturally learned avatar of your company, ({reg2}), {reg3?you reckon:{s3} reckons} that building the {s4} will cost you {reg5} denars and will take {reg6} days.
; mno_dplmc_improve_cont|Go on. (Pay from treasury)
; mno_improve_cont|Go on.
; mno_improve_not_enough_gold|I don't have enough money for that.
; menu_town_bandits_failed|{s4} {s5}
; menu_town_bandits_succeeded|The bandits fall before you as wheat to a scythe! Soon you stand alone in the streets while most of your attackers lie unconscious, dead or dying. Searching the bodies, you find a purse which must have belonged to a previous victim of these brutes. Or perhaps, it was given to them by someone who wanted to arrange a suitable ending to your life.
; menu_village_steal_cattle_confirm|As the most skilled pilferer of your company, ({reg2}), {reg3?you reckon:{s1} reckons} that you can steal as many as {reg4} heads of village's cattle.
; mno_village_steal_cattle_confirm|Go on.
; menu_village_steal_cattle|{s1}
; menu_village_take_food_confirm|It will be difficult to force and threaten the peasants into giving their precious supplies. You think you will need at least one hour.
; mno_village_take_food_confirm|Go ahead.
; menu_village_take_food|The villagers grudgingly bring out what they have for you.
; mno_take_supplies|Take the supplies.
; mno_let_them_keep_it|Let them keep it.
; menu_village_start_attack|Some of the angry villagers grab their tools and prepare to resist you. It looks like you'll have a fight on your hands if you continue.
; mno_village_raid_attack|Charge them.
; mno_village_raid_leave|Leave this village alone.
; menu_village_loot_no_resist|The villagers here are few and frightened, and they quickly scatter and run before you. The village is at your mercy.
; menu_village_loot_complete|On your orders your troops sack the village, pillaging everything of any value, and then put the buildings to the torch. From the coins and valuables that are found, you get your share of {reg1} denars.
